cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,cm,eermsg,mcc,auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
hmm,pfa,1,bottles,4,90.15939921834357,98.57880111155221,0.20671319554421697,90.15939921834358,0.52019397332983,90.05342077275684,2.2784207728651196,2.07157922725989,8.12042310821803,0,,0.7311689967361414,0.983244807853913,-,-,-,0.9015939921834357,0.00695037072282119,0.8639950330918005,0.012059817857374637,0.8334569137674981,0.016230490272180667,0.9015939921834357,0.00695037072282119,18.688524590163937,4.21577628527392,4.835938147236041,0,B=>V
hmm,sfa,1,bottles,0,74.75409836065575,98.77729257641921,0.1919282214074003,74.75409836065575,0.7586857933756797,74.75570009726657,2.780700097306843,2.769299902790434,2.6229508196719555,0,,0.6992532510131716,0.99579906361296,-,-,-,0.7475409836065574,0.018254965124032834,0.827633991386217,0.016334168590104843,0.9938126746534494,0.000442133375548266,0.7475409836065574,0.018254965124032834,50.49180327868853,5.756088662082304,5.746445014637203,0,B=>V
