cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,cm,eermsg,mcc,auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
hmm,pfa,1,bottles,4,97.25297113752121,98.44370860927152,0.22072629042001468,97.25297113752123,0.2914725592067291,97.0965363034549,1.2715363034953908,0.9784636966716165,3.333333333333078,0,,0.7652530994173371,0.9975172608941709,-,-,-,0.9725297113752122,0.003976129166277444,0.8729836868413852,0.004220202555020846,0.8099324613550429,0.005452242817061959,0.9725297113752122,0.003976129166277444,4.0,1.91634236935854,2.8828988189493456,0,B=>V
hmm,sfa,1,bottles,2,76.81635540464063,98.81622516556291,0.19286938926493802,76.81635540464062,0.7525447461500523,76.77118601161379,2.7961860116888726,2.8038139882829993,3.666666666666908,0,,0.7190747279091946,0.9962860780984719,-,-,-,0.7681635540464063,0.024913312070931573,0.8425595985168778,0.020015346565358937,0.9822226230153468,0.005994720690758904,0.7681635540464063,0.024913312070931573,46.33333333333333,5.748560611858195,5.821680679469626,0,B=>V
