cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,cm,eermsg,mcc,auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
hmm,pfa,1,bottles,3,93.88911988911988,98.22312373225152,0.2332330498367896,93.88911988911988,0.42287707590880075,93.7548490509877,1.879849050882565,1.6201509490499144,6.000000000000375,0,,0.717396047740229,0.9873458073458073,-,-,-,0.9388911988911989,0.011597389890614157,0.8522475778387484,0.028410856743179988,0.7975694965103031,0.037454399973643075,0.9388911988911989,0.011597389890614157,10.666666666666668,3.255430719337711,4.057034975387565,0,B=>V
hmm,sfa,1,bottles,1,89.62959112959113,99.10750507099392,0.166039255478323,89.62959112959112,0.5382428562600627,89.52698468460558,2.3519846847835923,2.1980153153493998,5.896049896049902,0,,0.8085323164303945,0.9879556479556478,-,-,-,0.8962959112959114,0.013358810265957264,0.9048977624938489,0.020558859349818086,0.9158980452818808,0.03847787815065015,0.8962959112959114,0.013358810265957264,20.333333333333332,4.408083745741107,5.0047850374691425,0,B=>V
