cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,cm,eermsg,mcc,auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
snn,pfa,1,bottles,3,83.82917532917533,99.2048681541582,0.15679806289440323,83.82917532917533,0.6500074108462761,83.72483384797059,2.6998338478471773,2.600166151940053,6.999999999998622,0,,0.817222409447108,0.980449618849619,-,-,-,0.8382917532917533,0.028633423397586434,0.9000148779165038,0.02093078765356109,0.993777512200824,0.004142466515268988,0.8382917532917533,0.028633423397586434,32.33333333333333,5.261791976322799,5.614939944528458,0,B=>V
snn,sfa,1,bottles,2,81.491683991684,99.08316430020284,0.1682675295685332,81.491683991684,0.6856377581763495,81.40695246297602,2.7819524628880488,2.668047537041618,9.666666666667446,0,,0.785797009002312,0.9701135135135136,-,-,-,0.8149168399168399,0.021402353409134805,0.8822007073909166,0.01745122912100976,0.9900053218605065,0.006986333000031216,0.8149168399168399,0.021402353409134805,37.0,5.477500882388242,5.737052911129359,0,B=>V
snn,sig,1,bottles,2,58.517325017325014,97.37931034482759,0.2820303013690517,58.517325017325014,0.8698216968723194,58.62028123549122,2.045281235634555,2.2547187645187816,26.902286902286654,0,,0.2579483906252212,0.8008851004851005,-,-,-,0.5851732501732502,0.030443445117264947,0.613254593554049,0.02929866961917013,0.7193297092564476,0.07323743283247262,0.5851732501732502,0.030443445117264947,82.33333333333334,4.796022007472411,4.144104958525996,0,B=>V
