cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,cm,eermsg,mcc,auc,pr_auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
svm,pfa,1,bottles,8,86.04284511672233,99.34490709344908,0.05823046074759919,86.72852126474466,0.2448874915641608,86.66831765356949,1.043317653490794,1.0066823465128882,2.3260340632603382,0,,0.8529368421904123,0.9972174847414348,-,-,-,-,0.8604284511672233,0.042319985981127135,0.9147472999955,0.03039554231462246,0.9930732950241111,0.006551760146061653,0.8604284511672233,0.042319985981127135,26.537396121883656,2.0251420784811955,2.1016729244590806,0,B=>V
svm,sfa,1,bottles,7,67.33509742915334,98.47416248474163,0.08847921610263265,69.05261039652531,0.33367835490475395,69.01474820143889,1.089748201527263,1.1102517987006122,6.648199445983185,0,,0.60896994268291,0.9815122747321627,-,-,-,-,0.6733509742915333,0.0722707839460372,0.7435185162423615,0.08460494929078137,0.9768911688410274,0.023086523651955418,0.6733509742915333,0.0722707839460372,61.88365650969529,2.286095276367317,2.2473943924255835,0,B=>V
svm,sig,1,bottles,4,61.77041601716803,97.18296487182965,0.11943102995471966,64.33996054292473,0.3457460911514998,64.35504240796048,1.0300424080876613,1.06995759202142,15.235457063711289,0,,0.330823425952003,0.9292043477884107,-,-,-,-,0.6177041601716803,0.06613940780668603,0.6354977805569446,0.07643356952492868,0.6683506870163984,0.09416097427330544,0.6177041601716803,0.06613940780668603,70.19390581717452,2.16944650757227,2.1036174558500598,0,B=>V
